CURR.AGE,NOCOMP,MI.NONFATAL,MI.FATAL,MI.SUB,IHD.NONFATAL,IHD.FATAL,IHD.SUB,STROKE.NONFATAL,STROKE.FATAL,STROKE.SUB,CHF.NONFATAL,CHF.FATAL,CHF.SUB,AMP.NONFATAL,AMP.FATAL,AMP.SUB,BLIND.NONFATAL,BLIND.FATAL,BLIND.SUB,ULCER.NONFATAL,ULCER.FATAL,ULCER.SUB,RENAL.FATAL,RENAL.NONFATAL,RENAL.SUB
57,2641.8397862004,12024.1183176887,11406.7957847678,2868.8558720672,9918.39161526635,24742.5747022272,5108.5155291792,16115.527707838,14104.7359952587,5409.605961682,7610.86678469225,6191.4171172799,4962.5454931612,21845.7775508774,17489.7157707985,11432.2860746396,5921.31808421525,5125.4001228977,3496.74489267,3941.5177710741,3338.2475774415,4264.9394404304,26648.0283365756,35596.4272759298,32717.3317147688
58,2641.8397862004,12024.1183176887,11406.7957847678,2868.8558720672,9918.39161526635,24742.5747022272,5108.5155291792,16115.527707838,14104.7359952587,5409.605961682,7610.86678469225,6191.4171172799,4962.5454931612,21845.7775508774,17489.7157707985,11432.2860746396,5921.31808421525,5125.4001228977,3496.74489267,3941.5177710741,3338.2475774415,4264.9394404304,26648.0283365756,35596.4272759298,32717.3317147688
59,2641.8397862004,12024.1183176887,11406.7957847678,2868.8558720672,9918.39161526635,24742.5747022272,5108.5155291792,16115.527707838,14104.7359952587,5409.605961682,7610.86678469225,6191.4171172799,4962.5454931612,21845.7775508774,17489.7157707985,11432.2860746396,5921.31808421525,5125.4001228977,3496.74489267,3941.5177710741,3338.2475774415,4264.9394404304,26648.0283365756,35596.4272759298,32717.3317147688
60,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
61,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
62,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
63,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
64,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
65,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
66,2847.0692995272,12229.3478310155,11612.0252980946,3074.085385394,10123.6211285932,24947.804215554,5313.745042506,16320.7572211648,14309.9655085855,5614.8354750088,7816.09629801905,6396.6466306067,5167.775006488,22051.0070642042,17694.9452841253,11637.5155879664,6126.54759754205,5330.6296362245,3701.9744059968,4146.7472844009,3543.4770907683,4470.1689537572,26853.2578499024,35801.6567892566,32922.5612280956
